0,0.23466,0.22054,0.20773,0.24377,0.23285,0.21211,0.33278,0.25124,0.22495,0.34117,0.2427,0.24153,0.26449,0.26154,0.2319,0.28253,0.23657,0.22445,0.33453,0.2338,0.23499,0.35956,0.23341,0.29546,0.20935,0.40839,0.36226,0.22147,0.22475,0.23867,0.21299,0.22448,0.21034,0.34935,0.24856,0.24669,0.24552,0.28332,0.25996,0.26506,0.28002,0.29446,0.26724,0.28229,0.24483,0.25282,0.29604,0.26697,0.26692,0.27094,0.25396,0.25684,0.26432,0.29255,0.24378,0.29417,0.24243,0.21877,0.33685,0.24188,0.26201,0.27325,0.24104,0.29158,0.33497,0.2571,0.31398,0.30986
0.23466,0,0.24893,0.24866,0.26185,0.24952,0.22195,0.39779,0.2399,0.18804,0.3071,0.20915,0.20586,0.23978,0.2536,0.21218,0.34727,0.22744,0.26524,0.35933,0.21853,0.24212,0.32691,0.26102,0.31774,0.17275,0.35646,0.30983,0.22808,0.23915,0.23412,0.22285,0.24731,0.22976,0.32515,0.2189,0.2495,0.25554,0.2752,0.25198,0.27865,0.24141,0.2857,0.25137,0.25045,0.27921,0.29025,0.28271,0.24474,0.27175,0.27005,0.26949,0.2672,0.28032,0.29526,0.21287,0.28824,0.26852,0.24147,0.36978,0.24224,0.26099,0.30568,0.24363,0.28835,0.38407,0.27566,0.32869,0.33985
0.22054,0.24893,0,0.23999,0.24397,0.2385,0.22922,0.36118,0.28505,0.24364,0.34391,0.24039,0.24323,0.25067,0.23268,0.19545,0.29141,0.22366,0.26965,0.39401,0.19655,0.22984,0.31588,0.2529,0.34327,0.18248,0.37785,0.34505,0.23261,0.24619,0.24831,0.2167,0.24542,0.19232,0.37673,0.2251,0.23387,0.22649,0.27444,0.21946,0.28188,0.30128,0.282,0.20135,0.2344,0.26733,0.26639,0.27532,0.22654,0.26597,0.25512,0.22013,0.25941,0.24922,0.28617,0.23694,0.23839,0.24151,0.21908,0.33359,0.23709,0.26587,0.25606,0.23547,0.24205,0.35893,0.24966,0.31163,0.32585
0.20773,0.24866,0.23999,0,0.2165,0.18791,0.21146,0.37494,0.29793,0.23589,0.36391,0.25358,0.25566,0.17719,0.18105,0.16246,0.26694,0.17259,0.26574,0.39481,0.22332,0.18786,0.38549,0.18672,0.31646,0.17648,0.43558,0.36162,0.24402,0.24722,0.18815,0.18402,0.2526,0.25573,0.31701,0.21275,0.1904,0.18591,0.28389,0.26681,0.21055,0.29168,0.31351,0.24259,0.21583,0.30571,0.18622,0.24333,0.21675,0.20537,0.18882,0.22878,0.27335,0.27356,0.28851,0.19635,0.18331,0.21883,0.18802,0.34042,0.20151,0.19153,0.27891,0.19607,0.31359,0.34895,0.25435,0.23239,0.34685
0.24377,0.26185,0.24397,0.2165,0,0.25448,0.22536,0.36807,0.30889,0.2519,0.40361,0.2392,0.24273,0.20833,0.23725,0.22868,0.24409,0.23437,0.31413,0.37737,0.23333,0.20662,0.38623,0.18419,0.33405,0.23709,0.44613,0.36329,0.23229,0.21948,0.21772,0.21357,0.26278,0.26661,0.37661,0.23668,0.26351,0.23369,0.25239,0.26946,0.28134,0.31947,0.303,0.23955,0.27676,0.31002,0.27175,0.31196,0.23043,0.21221,0.2636,0.26007,0.27375,0.29667,0.29439,0.23029,0.22962,0.2319,0.255,0.35781,0.23756,0.22231,0.29641,0.22997,0.32191,0.34063,0.27337,0.27,0.36532
0.23285,0.24952,0.2385,0.18791,0.25448,0,0.19231,0.37851,0.2736,0.24534,0.33579,0.22506,0.22438,0.17476,0.16854,0.15634,0.27254,0.16253,0.26471,0.38446,0.21379,0.18919,0.33899,0.18473,0.30164,0.1739,0.42949,0.36649,0.23536,0.25186,0.19199,0.17246,0.22842,0.22273,0.3292,0.16858,0.18846,0.15597,0.27147,0.25408,0.23459,0.26474,0.29851,0.20438,0.18891,0.26546,0.2008,0.2099,0.19486,0.16966,0.15053,0.21819,0.27161,0.26123,0.27333,0.21336,0.17432,0.19125,0.19514,0.33682,0.17097,0.19686,0.27375,0.16121,0.30956,0.34256,0.23512,0.22441,0.31414
0.21211,0.22195,0.22922,0.21146,0.22536,0.19231,0,0.34519,0.23784,0.20129,0.29399,0.16776,0.16614,0.19172,0.20065,0.19325,0.2619,0.17252,0.2198,0.35305,0.17599,0.15989,0.28746,0.16518,0.257,0.17001,0.396,0.30724,0.17903,0.15495,0.19809,0.18689,0.19914,0.20808,0.2911,0.19756,0.18888,0.20631,0.19826,0.23119,0.24258,0.22334,0.26854,0.21037,0.24621,0.22573,0.21418,0.26781,0.21179,0.19005,0.19664,0.23091,0.2439,0.25008,0.2685,0.21088,0.224,0.21212,0.19062,0.33701,0.16837,0.20262,0.2784,0.19864,0.29279,0.33051,0.22847,0.28298,0.29473
0.33278,0.39779,0.36118,0.37494,0.36807,0.37851,0.34519,0,0.31703,0.27807,0.38043,0.36896,0.37172,0.39527,0.42128,0.34967,0.3158,0.36794,0.33771,0.32924,0.37228,0.38253,0.33683,0.39489,0.37644,0.34384,0.35754,0.39862,0.29104,0.2988,0.33294,0.34482,0.33103,0.30528,0.37957,0.34615,0.33013,0.34393,0.35463,0.3015,0.33942,0.3298,0.28872,0.32688,0.3511,0.29062,0.39243,0.38804,0.37417,0.37925,0.3801,0.34163,0.27029,0.26174,0.29668,0.36682,0.37867,0.32468,0.33551,0.2872,0.33953,0.37724,0.28658,0.36749,0.30302,0.29036,0.3151,0.34639,0.28491
0.25124,0.2399,0.28505,0.29793,0.30889,0.2736,0.23784,0.31703,0,0.20541,0.24348,0.22887,0.23121,0.30993,0.31769,0.27191,0.3326,0.29505,0.26722,0.285,0.27666,0.29935,0.28358,0.31351,0.2883,0.23285,0.32214,0.32125,0.2097,0.2464,0.28358,0.26829,0.25652,0.20127,0.32672,0.23188,0.25239,0.26469,0.27441,0.26944,0.30428,0.20952,0.25214,0.24407,0.272,0.22812,0.31324,0.30195,0.27576,0.30015,0.30926,0.24995,0.24215,0.22522,0.25753,0.24811,0.33231,0.26172,0.25353,0.30369,0.25992,0.30271,0.25925,0.26712,0.29075,0.29771,0.24424,0.34522,0.25886
0.22495,0.18804,0.24364,0.23589,0.2519,0.24534,0.20129,0.27807,0.20541,0,0.32323,0.2462,0.2441,0.2888,0.30204,0.23983,0.31784,0.28743,0.2686,0.32016,0.23874,0.27755,0.32288,0.29544,0.29845,0.21771,0.34605,0.33208,0.22236,0.22904,0.251,0.26406,0.27338,0.2226,0.29785,0.2481,0.2678,0.27353,0.27047,0.23432,0.3118,0.24449,0.26402,0.24173,0.27639,0.2809,0.30267,0.30892,0.28225,0.30073,0.30417,0.26512,0.22153,0.23103,0.245,0.2606,0.30465,0.28455,0.26012,0.30676,0.26136,0.29666,0.2747,0.28537,0.24938,0.32658,0.26765,0.32613,0.31516
0.34117,0.3071,0.34391,0.36391,0.40361,0.33579,0.29399,0.38043,0.24348,0.32323,0,0.3332,0.33156,0.39876,0.40391,0.34342,0.42056,0.37292,0.32594,0.3832,0.35906,0.37982,0.23686,0.38366,0.32517,0.32253,0.32148,0.33633,0.29672,0.33789,0.38673,0.37606,0.34604,0.31729,0.3495,0.33287,0.31805,0.35959,0.3139,0.30785,0.32495,0.29756,0.31289,0.34224,0.37878,0.30109,0.39852,0.32519,0.36203,0.37959,0.38518,0.32437,0.34053,0.32768,0.31367,0.35285,0.39833,0.36756,0.32453,0.35823,0.32119,0.38218,0.3134,0.34243,0.36241,0.37843,0.33406,0.45086,0.33189
0.2427,0.20915,0.24039,0.25358,0.2392,0.22506,0.16776,0.36896,0.22887,0.2462,0.3332,0,0.06096,0.21787,0.2394,0.24431,0.28859,0.23482,0.28106,0.36007,0.20062,0.21902,0.31717,0.22424,0.28106,0.19478,0.36223,0.30597,0.22891,0.21817,0.2514,0.24021,0.20854,0.23287,0.33944,0.22685,0.25514,0.26327,0.27231,0.29788,0.28172,0.26251,0.32956,0.26841,0.28055,0.27965,0.25782,0.32645,0.26642,0.23869,0.24147,0.29387,0.30444,0.30428,0.32227,0.25777,0.28676,0.26434,0.25301,0.39822,0.2476,0.23922,0.35064,0.2515,0.33,0.37152,0.30537,0.31764,0.34918
0.24153,0.20586,0.24323,0.25566,0.24273,0.22438,0.16614,0.37172,0.23121,0.2441,0.33156,0.06096,0,0.21978,0.23843,0.24209,0.29149,0.23456,0.28679,0.36067,0.19831,0.21142,0.3167,0.22515,0.27971,0.19341,0.35972,0.31068,0.23002,0.22073,0.24629,0.23893,0.20852,0.23263,0.33811,0.22674,0.25333,0.26246,0.2709,0.29631,0.2806,0.26408,0.32521,0.27462,0.28025,0.27245,0.26001,0.32614,0.26612,0.23582,0.24057,0.29388,0.30672,0.302,0.31884,0.25707,0.28893,0.26623,0.25016,0.39427,0.2473,0.24049,0.35007,0.24418,0.33236,0.37441,0.30259,0.31607,0.3516
0.26449,0.23978,0.25067,0.17719,0.20833,0.17476,0.19172,0.39527,0.30993,0.2888,0.39876,0.21787,0.21978,0,0.15594,0.17309,0.26269,0.15352,0.29572,0.39867,0.18772,0.1697,0.38318,0.15828,0.33671,0.18585,0.44267,0.36586,0.24614,0.24233,0.16213,0.17597,0.23365,0.25595,0.3435,0.20307,0.20795,0.18869,0.27139,0.28242,0.2509,0.29417,0.32665,0.24269,0.21882,0.31268,0.22868,0.27291,0.22935,0.18111,0.19374,0.26159,0.28396,0.30081,0.30087,0.20765,0.1793,0.2057,0.22467,0.39368,0.20183,0.1735,0.32567,0.21246,0.3435,0.39642,0.27603,0.24435,0.35307
0.26154,0.2536,0.23268,0.18105,0.23725,0.16854,0.20065,0.42128,0.31769,0.30204,0.40391,0.2394,0.23843,0.15594,0,0.17978,0.31418,0.182,0.33736,0.44481,0.20044,0.22144,0.41366,0.22387,0.38421,0.20751,0.46261,0.39935,0.27009,0.2815,0.21238,0.21433,0.29907,0.27721,0.37403,0.24579,0.25857,0.22396,0.30856,0.31971,0.27018,0.3211,0.37133,0.24963,0.24977,0.34041,0.25519,0.30903,0.24655,0.23605,0.23969,0.27312,0.31015,0.33661,0.34893,0.24884,0.2331,0.25918,0.25919,0.39933,0.25237,0.2185,0.34817,0.24421,0.352,0.4059,0.3131,0.27537,0.39392
0.2319,0.21218,0.19545,0.16246,0.22868,0.15634,0.19325,0.34967,0.27191,0.23983,0.34342,0.24431,0.24209,0.17309,0.17978,0,0.32386,0.17541,0.28048,0.41596,0.19571,0.24139,0.35847,0.22913,0.37001,0.17036,0.40577,0.3634,0.2462,0.26787,0.19221,0.20508,0.30133,0.20442,0.35234,0.22414,0.21629,0.19643,0.284,0.21153,0.26061,0.29807,0.29749,0.20353,0.20758,0.31045,0.26697,0.22778,0.217,0.24169,0.23529,0.20919,0.25219,0.25545,0.25749,0.2118,0.205,0.22607,0.21307,0.30935,0.20912,0.25108,0.24696,0.22767,0.25303,0.37532,0.25656,0.2585,0.34373
0.28253,0.34727,0.29141,0.26694,0.24409,0.27254,0.2619,0.3158,0.3326,0.31784,0.42056,0.28859,0.29149,0.26269,0.31418,0.32386,0,0.29161,0.33376,0.33276,0.3144,0.24389,0.38731,0.24502,0.31877,0.27888,0.41872,0.37333,0.28744,0.25891,0.2752,0.24675,0.25593,0.29687,0.35554,0.26984,0.27812,0.24064,0.27505,0.32055,0.26849,0.32906,0.32044,0.28772,0.32765,0.30468,0.29215,0.34912,0.28353,0.22287,0.26298,0.29599,0.29526,0.29472,0.31882,0.28818,0.24452,0.22514,0.28096,0.33071,0.27008,0.25151,0.30661,0.24759,0.35255,0.31356,0.29064,0.27336,0.34751
0.23657,0.22744,0.22366,0.17259,0.23437,0.16253,0.17252,0.36794,0.29505,0.28743,0.37292,0.23482,0.23456,0.15352,0.182,0.17541,0.29161,0,0.25955,0.41495,0.18886,0.205,0.3664,0.19522,0.34583,0.16973,0.43024,0.35676,0.25707,0.24956,0.16816,0.19409,0.2456,0.23883,0.36054,0.20612,0.18859,0.18614,0.28682,0.2422,0.26187,0.28398,0.32291,0.23284,0.21187,0.30693,0.24838,0.2446,0.22432,0.2216,0.20103,0.23709,0.27257,0.2837,0.29701,0.22179,0.20524,0.22592,0.20323,0.35522,0.20742,0.2073,0.28505,0.21663,0.28795,0.39093,0.26337,0.2439,0.34476
0.22445,0.26524,0.26965,0.26574,0.31413,0.26471,0.2198,0.33771,0.26722,0.2686,0.32594,0.28106,0.28679,0.29572,0.33736,0.28048,0.33376,0.25955,0,0.39504,0.27841,0.30431,0.27826,0.30865,0.30265,0.2428,0.35211,0.29203,0.29852,0.23178,0.2981,0.26812,0.26854,0.25912,0.31755,0.27554,0.24897,0.30829,0.283,0.24981,0.30995,0.27839,0.25615,0.29567,0.30301,0.28349,0.31365,0.27982,0.31305,0.31764,0.31147,0.31074,0.24796,0.24691,0.24973,0.28704,0.32847,0.33635,0.2307,0.3162,0.26055,0.34689,0.28165,0.29351,0.24964,0.35447,0.24815,0.35427,0.31291
0.33453,0.35933,0.39401,0.39481,0.37737,0.38446,0.35305,0.32924,0.285,0.32016,0.3832,0.36007,0.36067,0.39867,0.44481,0.41596,0.33276,0.41495,0.39504,0,0.41175,0.40211,0.36473,0.4046,0.30992,0.37026,0.35132,0.41186,0.3395,0.33568,0.35732,0.37954,0.34013,0.34068,0.33541,0.32662,0.3681,0.35982,0.3279,0.33104,0.36153,0.28633,0.27837,0.33352,0.37228,0.3022,0.41307,0.40582,0.38878,0.38432,0.39753,0.34733,0.29148,0.30603,0.31016,0.34648,0.40454,0.33944,0.3552,0.3052,0.36976,0.4045,0.33296,0.37187,0.37295,0.32093,0.30577,0.38549,0.3256
0.2338,0.21853,0.19655,0.22332,0.23333,0.21379,0.17599,0.37228,0.27666,0.23874,0.35906,0.20062,0.19831,0.18772,0.20044,0.19571,0.3144,0.18886,0.27841,0.41175,0,0.22121,0.36377,0.23133,0.36424,0.17989,0.43764,0.33852,0.20408,0.23171,0.22117,0.21604,0.28265,0.22169,0.36324,0.23542,0.25741,0.2605,0.27439,0.26202,0.30901,0.2893,0.32083,0.23611,0.25081,0.29352,0.27046,0.29117,0.2393,0.26417,0.2643,0.26271,0.28486,0.30321,0.31088,0.23726,0.27079,0.26548,0.24295,0.38355,0.24894,0.24475,0.31946,0.25317,0.29466,0.39382,0.30329,0.31556,0.3462
0.23499,0.24212,0.22984,0.18786,0.20662,0.18919,0.15989,0.38253,0.29935,0.27755,0.37982,0.21902,0.21142,0.1697,0.22144,0.24139,0.24389,0.205,0.30431,0.40211,0.22121,0,0.37445,0.10992,0.29671,0.19933,0.45403,0.3446,0.21573,0.21597,0.17497,0.16733,0.22934,0.25041,0.34057,0.2015,0.20763,0.20074,0.24661,0.27048,0.24897,0.28913,0.33359,0.2491,0.24922,0.28859,0.20768,0.26863,0.20907,0.17662,0.16437,0.25429,0.28203,0.30243,0.30362,0.20794,0.18884,0.20637,0.20133,0.37379,0.18571,0.14347,0.29642,0.19802,0.34514,0.35899,0.28221,0.25434,0.35281
0.35956,0.32691,0.31588,0.38549,0.38623,0.33899,0.28746,0.33683,0.28358,0.32288,0.23686,0.31717,0.3167,0.38318,0.41366,0.35847,0.38731,0.3664,0.27826,0.36473,0.36377,0.37445,0,0.38435,0.31956,0.31823,0.27027,0.31014,0.32406,0.28679,0.3806,0.36477,0.30905,0.30383,0.34441,0.32321,0.29891,0.3602,0.28547,0.28326,0.36242,0.29109,0.26453,0.31868,0.36899,0.28482,0.39636,0.30243,0.3656,0.37731,0.38721,0.31707,0.28269,0.27028,0.26893,0.37357,0.38079,0.36836,0.3095,0.31647,0.31734,0.40972,0.29346,0.35264,0.30065,0.35093,0.28381,0.41276,0.29197
0.23341,0.26102,0.2529,0.18672,0.18419,0.18473,0.16518,0.39489,0.31351,0.29544,0.38366,0.22424,0.22515,0.15828,0.22387,0.22913,0.24502,0.19522,0.30865,0.4046,0.23133,0.10992,0.38435,0,0.30535,0.21719,0.46167,0.34876,0.23158,0.21501,0.17461,0.16361,0.22939,0.26998,0.34107,0.20813,0.22188,0.19664,0.24899,0.27888,0.23775,0.30086,0.34194,0.24838,0.25276,0.29628,0.20944,0.27321,0.2212,0.16289,0.16311,0.26603,0.29866,0.31184,0.31732,0.21241,0.18787,0.2155,0.21754,0.36207,0.18942,0.14374,0.32134,0.19689,0.36926,0.37691,0.28852,0.24802,0.3608
0.29546,0.31774,0.34327,0.31646,0.33405,0.30164,0.257,0.37644,0.2883,0.29845,0.32517,0.28106,0.27971,0.33671,0.38421,0.37001,0.31877,0.34583,0.30265,0.30992,0.36424,0.29671,0.31956,0.30535,0,0.32117,0.368,0.3287,0.30889,0.27141,0.32906,0.32667,0.28818,0.33634,0.30278,0.26384,0.28457,0.33276,0.27336,0.29996,0.30078,0.2674,0.31238,0.29692,0.33936,0.27958,0.26528,0.33627,0.30009,0.28755,0.29882,0.31432,0.31581,0.30457,0.29763,0.30063,0.3231,0.32938,0.27306,0.35578,0.27334,0.30775,0.34202,0.28641,0.39124,0.3201,0.29824,0.35832,0.31697
0.20935,0.17275,0.18248,0.17648,0.23709,0.1739,0.17001,0.34384,0.23285,0.21771,0.32253,0.19478,0.19341,0.18585,0.20751,0.17036,0.27888,0.16973,0.2428,0.37026,0.17989,0.19933,0.31823,0.21719,0.32117,0,0.38755,0.32484,0.22244,0.23669,0.20501,0.18942,0.24249,0.17425,0.32634,0.2072,0.20695,0.18499,0.26883,0.2285,0.25692,0.26301,0.2802,0.2047,0.21503,0.26545,0.26717,0.25056,0.21818,0.23356,0.23115,0.21631,0.24784,0.24628,0.26774,0.20501,0.24386,0.21135,0.21318,0.33004,0.22062,0.23935,0.26477,0.22096,0.24681,0.34943,0.24654,0.29289,0.32034
0.40839,0.35646,0.37785,0.43558,0.44613,0.42949,0.396,0.35754,0.32214,0.34605,0.32148,0.36223,0.35972,0.44267,0.46261,0.40577,0.41872,0.43024,0.35211,0.35132,0.43764,0.45403,0.27027,0.46167,0.368,0.38755,0,0.39558,0.43108,0.44267,0.46767,0.4701,0.4081,0.40205,0.42946,0.4156,0.44566,0.45658,0.4282,0.40271,0.44348,0.38935,0.37542,0.42075,0.443,0.42304,0.47098,0.43769,0.44303,0.48253,0.49305,0.41514,0.38498,0.38874,0.38723,0.43121,0.48626,0.46227,0.43499,0.41544,0.43292,0.49071,0.40573,0.44589,0.40694,0.41964,0.4175,0.49249,0.44013
0.36226,0.30983,0.34505,0.36162,0.36329,0.36649,0.30724,0.39862,0.32125,0.33208,0.33633,0.30597,0.31068,0.36586,0.39935,0.3634,0.37333,0.35676,0.29203,0.41186,0.33852,0.3446,0.31014,0.34876,0.3287,0.32484,0.39558,0,0.34167,0.30813,0.39979,0.37282,0.35199,0.35507,0.34939,0.33931,0.34592,0.39304,0.33087,0.34945,0.41934,0.36409,0.34791,0.37001,0.40345,0.34261,0.40691,0.38807,0.36621,0.37053,0.38675,0.38163,0.33993,0.36479,0.34157,0.36396,0.38849,0.38585,0.34101,0.4182,0.34639,0.40651,0.38047,0.35019,0.3649,0.34001,0.37243,0.42299,0.37004
0.22147,0.22808,0.23261,0.24402,0.23229,0.23536,0.17903,0.29104,0.2097,0.22236,0.29672,0.22891,0.23002,0.24614,0.27009,0.2462,0.28744,0.25707,0.29852,0.3395,0.20408,0.21573,0.32406,0.23158,0.30889,0.22244,0.43108,0.34167,0,0.21859,0.21661,0.22557,0.26196,0.18433,0.3346,0.22633,0.25107,0.23426,0.25668,0.23638,0.2803,0.2562,0.25701,0.21954,0.25502,0.25135,0.28134,0.27935,0.23711,0.26706,0.27584,0.21156,0.24188,0.24524,0.24321,0.22888,0.28244,0.23734,0.23576,0.32536,0.2204,0.23851,0.25469,0.25179,0.27741,0.31689,0.259,0.30306,0.2959
0.22475,0.23915,0.24619,0.24722,0.21948,0.25186,0.15495,0.2988,0.2464,0.22904,0.33789,0.21817,0.22073,0.24233,0.2815,0.26787,0.25891,0.24956,0.23178,0.33568,0.23171,0.21597,0.28679,0.21501,0.27141,0.23669,0.44267,0.30813,0.21859,0,0.22731,0.22414,0.22999,0.2414,0.29859,0.23323,0.22192,0.25967,0.19523,0.22651,0.27053,0.24112,0.24517,0.23878,0.2722,0.22435,0.26379,0.29927,0.25225,0.24076,0.26099,0.25618,0.20812,0.23833,0.24722,0.25903,0.27688,0.25391,0.22392,0.30544,0.21738,0.26194,0.27613,0.24299,0.27689,0.31209,0.24916,0.30278,0.27486
0.23867,0.23412,0.24831,0.18815,0.21772,0.19199,0.19809,0.33294,0.28358,0.251,0.38673,0.2514,0.24629,0.16213,0.21238,0.19221,0.2752,0.16816,0.2981,0.35732,0.22117,0.17497,0.3806,0.17461,0.32906,0.20501,0.46767,0.39979,0.21661,0.22731,0,0.1826,0.26325,0.25919,0.36358,0.22887,0.2334,0.22189,0.29501,0.26707,0.27219,0.29434,0.31603,0.23275,0.22365,0.32076,0.28642,0.26394,0.25497,0.24217,0.23521,0.24775,0.26561,0.29493,0.30029,0.22574,0.22881,0.22437,0.24204,0.36594,0.2331,0.20734,0.29436,0.25269,0.33535,0.3762,0.27496,0.22224,0.34645
0.21299,0.22285,0.2167,0.18402,0.21357,0.17246,0.18689,0.34482,0.26829,0.26406,0.37606,0.24021,0.23893,0.17597,0.21433,0.20508,0.24675,0.19409,0.26812,0.37954,0.21604,0.16733,0.36477,0.16361,0.32667,0.18942,0.4701,0.37282,0.22557,0.22414,0.1826,0,0.2214,0.21835,0.32481,0.20626,0.20741,0.18137,0.2521,0.24561,0.24452,0.26861,0.28756,0.22168,0.2082,0.27157,0.25054,0.22966,0.22044,0.19285,0.21808,0.23482,0.25977,0.26879,0.28853,0.18918,0.20542,0.1789,0.19183,0.33509,0.19886,0.21949,0.27424,0.21569,0.31104,0.36049,0.24399,0.224,0.32319
0.22448,0.24731,0.24542,0.2526,0.26278,0.22842,0.19914,0.33103,0.25652,0.27338,0.34604,0.20854,0.20852,0.23365,0.29907,0.30133,0.25593,0.2456,0.26854,0.34013,0.28265,0.22934,0.30905,0.22939,0.28818,0.24249,0.4081,0.35199,0.26196,0.22999,0.26325,0.2214,0,0.23417,0.35847,0.22403,0.25165,0.2232,0.28338,0.26956,0.23129,0.26919,0.28664,0.26005,0.23503,0.2373,0.26483,0.28684,0.25052,0.22585,0.21901,0.28162,0.26587,0.2798,0.2896,0.21649,0.25393,0.22905,0.21958,0.35987,0.23186,0.24225,0.29298,0.22811,0.32136,0.35675,0.24453,0.27633,0.30715
0.21034,0.22976,0.19232,0.25573,0.26661,0.22273,0.20808,0.30528,0.20127,0.2226,0.31729,0.23287,0.23263,0.25595,0.27721,0.20442,0.29687,0.23883,0.25912,0.34068,0.22169,0.25041,0.30383,0.26998,0.33634,0.17425,0.40205,0.35507,0.18433,0.2414,0.25919,0.21835,0.23417,0,0.35554,0.23004,0.25238,0.23754,0.26807,0.20647,0.30376,0.25931,0.24398,0.21925,0.24165,0.24932,0.30141,0.26612,0.24003,0.27289,0.29049,0.2024,0.24084,0.23396,0.24722,0.23581,0.28276,0.22533,0.23703,0.30284,0.24092,0.28687,0.24071,0.24818,0.23056,0.3408,0.24808,0.30804,0.31722
